2023-10-01T12:40	SK	44	3000	48.979705	22.553256	115365550
2023-10-01T13:10	RO	364		48.053422	24.213312	114305387,114370002
2023-10-01T13:12	SK	38	7000	49.014192	22.638834	115365560
2023-10-01T13:50	MD	0107/6	25000	48.449656	27.409785	113913691
2023-10-01T14:40	RO	320		47.936489	24.172844	114312848
2023-10-01T16:12	SK	38	7000	49.014013	22.640229	115148566,115148567
2023-10-01T16:40	HU	94	500	48.085912	22.838606	115780774,115883006,115885029
2023-10-01T18:45	HU		18000	48.252513	22.629399	114383857,115398217,115398218,116430634
2023-10-01T21:00	HU	187	18000	48.252513	22.628562	114383858,116430633
2023-10-01T22:05	SK	322	500	48.594317	22.180311	115366727
2023-10-02T05:55	PL			49.801065	22.982174	114352154
2023-10-02T09:05	SK	307	400	48.632989	22.25089	114350856,114384040,115366723
2023-10-02T09:40	HU	196	20	48.184879	22.568704	114403923
2023-10-02T10:40	RO	866	15000	48.072471	26.066315	113947315
2023-10-02T12:20	MD			46.185272	30.34177	115405788
2023-10-02T12:45	HU	130	6000	48.172029	22.723547	114703360
2023-10-02T13:20	MD	0005	7000	48.3227	26.560328	114040277,114044105,116037715
2023-10-02T14:35	RO	320		47.935411	24.173681	114633218
2023-10-02T15:00	HU	187	18000	48.252333	22.628841	114383859,115080455
2023-10-02T17:30	RO			48.009069	25.573837	115766186
2023-10-02T20:45	RO	822	800	47.983252	25.908532	114031401
2023-10-02T23:30	MD	0754/16	500	45.77128	28.658088	113935837,113935838
2023-10-03T01:40	RO	412		48.062964	24.43722	114916511
2023-10-03T06:30	MD	0517/1	1600	46.792975	29.97184	114283996,114307855,114307879
2023-10-03T06:30	MD	0517/1	1600	46.784907	29.975363	114307854
2023-10-03T09:20	RO	919	30000	48.541876	26.478019	114044106
2023-10-03T10:30	RO	4	600	47.959689	22.921274	114079895
2023-10-03T10:35	RO	576	15000	47.87553	25.190185	114381348
2023-10-03T11:40	PL	281	10	49.098516	22.883631	113905855
2023-10-03T11:50	RO	290	1000	47.941549	23.859294	114276106
2023-10-03T12:30	RO	919	30000	48.543313	26.479135	114610622
2023-10-03T12:45	RO	434	30000	48.036055	24.76075	116250810
2023-10-03T13:45	RO	364	15000	48.053422	24.212755	114807672,115426227
2023-10-03T15:20	MD	0434/1	300	47.368655	29.510029	115145220
2023-10-03T15:25	MD	0757/10	150	45.745844	28.594876	114066254
2023-10-03T16:40	PL	511		49.800527	22.98301	113971208
