RO	224	47.97376	23.4616	true
RO	225	47.97414	23.46854	true
RO	227	47.97212	23.48378	true
RO	230	47.96822	23.49251	true
RO	232	47.96847	23.49745	true
RO	233	47.9687	23.50111	true
RO	234	47.97037	23.50354	true
RO	235	47.97203	23.50495	true
RO	241	47.99258	23.51703	true
RO	246	48.00157	23.52259	true
RO	247	48.00387	23.52413	true
RO	248	48.00444	23.52501	true
RO	254	48.02005	23.52906	true
RO	255	48.01541	23.53493	true
RO	257	48.00814	23.5467	true
RO	258	48.00322	23.56584	true
RO	259	48.00464	23.57574	true
RO	260	48.00647	23.58872	true
RO	261	48.00825	23.59498	true
RO	262	48.00649	23.60217	true
RO	263	48.00847	23.61579	true
RO	264	48.00395	23.62288	true
RO	265	48.00191	23.63931	true
RO	266	47.99462	23.64436	true
RO	267	47.98931	23.65042	true
RO	268	47.984	23.66872	true
RO	269	47.98671	23.68225	true
RO	270	47.99037	23.69647	true
RO	271	47.99342	23.70552	true
RO	272	47.99377	23.72024	true
RO	273	47.9935	23.72956	true
RO	274	47.99498	23.73839	true
RO	275	47.99675	23.7529	true
RO	276	47.99192	23.75722	true
RO	277	47.9931	23.77933	true
RO	279	47.98584	23.80114	true
RO	280	47.98337	23.81498	true
RO	282	47.97378	23.82097	true
RO	283	47.96803	23.83246	true
RO	284	47.95853	23.83229	true
RO	285	47.95441	23.837	true
RO	286	47.94709	23.84466	true
RO	287	47.94024	23.84714	true
RO	289	47.93444	23.85435	true
RO	290	47.93346	23.85929	false
RO	291	47.93564	23.87225	false
RO	293	47.94237	23.87972	false
RO	294	47.94361	23.88573	false
RO	295	47.94455	23.89666	false
RO	296	47.9465	23.91011	false
RO	297	47.94562	23.91882	false
RO	298	47.94765	23.92811	false
RO	299	47.94781	23.94003	false
RO	300	47.95566	23.94814	false
RO	301	47.9629	23.94999	false
RO	305	47.96154	23.98956	false
RO	306	47.96738	24.00582	false
RO	307	47.9628	24.01686	false
RO	308	47.94958	24.03109	false
RO	309	47.95303	24.04905	false
RO	310	47.95299	24.06418	false
RO	311	47.94244	24.08449	false
RO	314	47.91483	24.11222	false
RO	315	47.91575	24.12916	false
RO	320	47.92008	24.16518	false
RO	321	47.92025	24.1658	false
RO	323	47.91749	24.17362	false
RO	324	47.91687	24.17749	false
RO	330	47.91384	24.19926	false
RO	340	47.89758	24.21864	false
RO	342	47.89664	24.22536	true
RO	345	47.89947	24.24044	true
RO	350	47.90678	24.25556	true
RO	352	47.9074	24.26577	true
RO	354	47.90635	24.27492	true
RO	355	47.90538	24.27993	true
RO	360	47.91706	24.3038	true
RO	362	47.92047	24.31156	true
RO	364	47.926	24.32495	false
RO	369	47.9156	24.35013	true
RO	370	47.91907	24.35999	true
RO	375	47.93254	24.38067	true
RO	379	47.94441	24.38822	true
RO	382	47.95285	24.39228	true
RO	383	47.95432	24.39396	true
RO	384	47.95567	24.39663	true
RO	385	47.95596	24.40113	true
RO	386	47.9582	24.40501	true
RO	387	47.95988	24.41699	true
RO	388	47.96467	24.42474	true
RO	389	47.97037	24.43592	true
RO	390	47.96391	24.44761	true
RO	391	47.96308	24.45092	true
RO	392	47.96244	24.46068	true
RO	398	47.95956	24.48103	true
RO	400	47.95523	24.4954	true
RO	401	47.95157	24.50446	true
RO	403	47.95362	24.51505	true
RO	404	47.95649	24.51871	true
RO	405	47.96155	24.52721	true
RO	406	47.96064	24.53109	true
RO	407	47.96181	24.5374	true
RO	408	47.95946	24.54979	true
RO	409	47.95853	24.55253	true
RO	410	47.96122	24.55621	true
RO	411	47.96343	24.55642	true
RO	412	47.96608	24.55895	true
RO	413	47.96859	24.56292	true
RO	414	47.9675	24.57528	true
RO	415	47.96485	24.5831	true
