116597600	RO	261	2024-01-17T20:30	150	3400	48.01024008507539	23.59391991228956
116597601	RO	919	2024-01-26T13:00	30000	8500	48.45947079027507	26.338621456324756
116597613	RO	279	2024-01-10T23:30	400	8500	47.98874573985054	23.80106459210178
116597637	RO	254	2024-01-19T00:30	50	3400	48.02131683301345	23.528291917481905
116597818	SK	233	2024-01-15T19:40	2000	3400	48.75550090875985	22.376434027783997
116597918	SK	224	2024-01-17T17:00	2000	11900	48.75662535414852	22.374886879117323
116598957	MD	0756	2024-01-27T19:10	5	13600		
116599313	MD		2024-01-29T11:30	10000	13600		
116599317	MD		2024-01-29T11:00	10000	13600		
116617408	MD	0037	2024-01-13T21:00	9000	0		
116618470	MD	0036	2024-01-10T18:00	7600	8500		
116618471	MD	0036	2024-01-10T18:00	7600	8500		
116619445	RO	151	2024-01-09T13:20		8500		
116619446	RO	151	2024-01-09T13:20		8500		
116620783	MD	0295	2024-01-05T22:40	6000			
116620786	MD	0295	2024-01-05T22:40	6000			
116620787	MD	0295	2024-01-03T20:35	6000			
116620789	MD	0295	2024-01-05T22:40	6000			
116620972	MD		2024-01-28T01:00	10	8500		
116620979	MD	0509	2024-01-28T01:00	10	8500		
116620982	MD	0500	2024-01-27T20:45	2000	8500		
116620984	MD	0510	2024-01-27T10:40	8000	8500		
116620986	MD	0513	2024-01-25T05:55	200	8500		
116620987	MD		2024-01-27T10:40	8000	8500		
116620991	MD		2024-01-27T07:10	2500	8500		
116621175	MD		2024-01-19T16:20	25000	8500		
116621179	MD		2024-01-22T17:05	25000	3400		
116621180	MD		2024-01-23T18:10	25000	8500		
116621778	RO	320	2024-01-17T13:00		0		
116621779	RO	314	2024-01-12T17:00		0		
116621780	RO	400	2024-01-14T14:00		0		
116621781	RO	400	2024-01-11T02:55		0		
116622920	MD	0295	2024-01-05T22:40	6000			
116622922	MD	0295	2024-01-05T22:40	6000			
116622923	MD	0295	2024-01-03T20:35	6000			
116622986	MD	0513	2024-01-25T05:55	200	8500		
116622987	MD		2024-01-26T20:45	200	8500		
116622988	MD	0497	2024-01-26T20:45	200	8500		
116622989	MD	0528	2024-01-24T21:00	12000	3400	46.67489939100316	30.101095321665742
116622990	MD		2024-01-24T10:15	13000	8500		
116626950	RO	842	2024-01-23T19:35	10000	0	48.07702905134796	26.04730061859689
116627099	RO	919	2024-01-19T06:45	30000	0	48.45947079027507	26.338621456324756
116633055	MD	0037	2024-01-15T18:15	9000	0		
116633056	MD	0037	2024-01-10T20:50	9000	0		
116633058	MD	0066	2024-01-06T19:18	5000	8500	48.471269964222806	27.017052909599325
116633059	MD	0066	2024-01-06T19:18	5000	8500	48.471269964222806	27.017052909599325
116633106	RO	919	2024-01-22T07:30	30000	0	48.45947079027507	26.338621456324756
116633459	MD	0743	2024-01-29T20:00	1500	3400		
116633844	MD		2024-01-18T10:20	5000	13600		
116633902	MD	0295	2024-01-05T22:40	6000			
116633912	MD	0295	2024-01-05T22:40	6000			
116633925	MD	0295	2024-01-03T20:35	6000			
116633928	MD	0295	2024-01-05T22:40	6000			
